Tract Code,Tract Income Level,Distressed or Under-served Tract,Tract Median Family Income %,2019 FFIEC Est. MSA/MD non-MSA/MD Median Family Income,2019 Est. Tract Median Family Income,2015 Tract Median Family Income,Tract Population,Tract Minority %,Minority Population,Owner Occupied Units,1- to 4- Family Units,Year,County
0313.01,Middle,No,95.05,"$88,200","$83,834","$79,704",2487,15.28,380,812,989,2014,King
0313.02,Middle,No,86.94,"$88,200","$76,681","$72,905",4371,14.02,613,1214,1762,2014,King
0314.00,Middle,No,85.18,"$88,200","$75,129","$71,431",5780,9.36,541,1645,2070,2014,King
0315.01,Middle,No,96.68,"$88,200","$85,272","$81,071",3616,10.34,374,1099,1400,2014,King
0315.02,Middle,No,92.07,"$88,200","$81,206","$77,203",3876,7.25,281,1323,1569,2014,King
0316.01,Upper,No,133.15,"$88,200","$117,438","$111,650",5134,15.47,794,1560,1643,2014,King
0316.03,Middle,No,114.68,"$88,200","$101,148","$96,169",5728,15.08,864,1653,1967,2014,King
0316.04,Middle,No,114.28,"$88,200","$100,795","$95,833",4797,21.53,1033,1237,1476,2014,King
0316.05,Upper,No,128.40,"$88,200","$113,249","$107,667",3589,8.92,320,1091,1333,2014,King
0317.03,Middle,No,102.98,"$88,200","$90,828","$86,354",6649,26.44,1758,2028,2392,2014,King
0317.04,Middle,No,105.00,"$88,200","$92,610","$88,049",5539,38.09,2110,1282,1486,2014,King
0317.05,Middle,No,114.30,"$88,200","$100,813","$95,846",3744,25.88,969,1135,1227,2014,King
0317.06,Middle,No,100.64,"$88,200","$88,764","$84,392",6310,31.65,1997,1524,1730,2014,King
0318.00,Middle,No,110.79,"$88,200","$97,717","$92,908",4777,27.13,1296,1425,1696,2014,King
0319.03,Middle,No,98.49,"$88,200","$86,868","$82,588",6411,22.13,1419,2019,2257,2014,King
0319.04,Upper,No,126.71,"$88,200","$111,758","$106,250",3329,11.87,395,1008,1245,2014,King
0319.06,Upper,No,139.51,"$88,200","$123,048","$116,985",3594,26.18,941,1166,1284,2014,King
0319.07,Middle,No,118.47,"$88,200","$104,491","$99,345",7399,39.37,2913,2551,2559,2014,King
0319.08,Moderate,No,79.09,"$88,200","$69,757","$66,319",4266,37.06,1581,909,889,2014,King
0319.09,Upper,No,128.88,"$88,200","$113,672","$108,075",3037,35.96,1092,915,961,2014,King
0320.02,Middle,No,99.13,"$88,200","$87,433","$83,125",2906,13.18,383,867,1125,2014,King
0320.03,Upper,No,145.47,"$88,200","$128,305","$121,983",4754,9.63,458,1576,1722,2014,King
0320.05,Middle,No,80.70,"$88,200","$71,177","$67,671",6457,26.95,1740,1771,2155,2014,King
0320.06,Middle,No,111.11,"$88,200","$97,999","$93,173",4275,12.51,535,1363,1553,2014,King
0320.07,Middle,No,114.18,"$88,200","$100,707","$95,750",3457,13.19,456,857,1007,2014,King
0320.08,Middle,No,118.28,"$88,200","$104,323","$99,183",4090,14.94,611,1300,1437,2014,King
0320.10,Middle,No,117.91,"$88,200","$103,997","$98,878",5175,15.77,816,1491,1638,2014,King
0320.11,Upper,No,120.16,"$88,200","$105,981","$100,760",4117,16.23,668,1170,1258,2014,King
0321.02,Upper,No,132.46,"$88,200","$116,830","$111,076",4546,8.47,385,1645,1765,2014,King
0321.03,Middle,No,85.81,"$88,200","$75,684","$71,957",4280,20.44,875,1154,1604,2014,King
0321.04,Middle,No,102.67,"$88,200","$90,555","$86,097",6033,18.65,1125,1573,1720,2014,King
0322.03,Upper,No,163.12,"$88,200","$143,872","$136,786",6638,25.14,1669,2001,2191,2014,King
0322.07,Upper,No,168.04,"$88,200","$148,211","$140,907",3254,20.93,681,986,1094,2014,King
0322.08,Upper,No,121.34,"$88,200","$107,022","$101,750",7936,22.87,1815,2074,2026,2014,King
0322.10,Upper,No,134.91,"$88,200","$118,991","$113,125",10572,36.67,3877,2434,2661,2014,King
0322.11,Upper,No,144.52,"$88,200","$127,467","$121,186",4803,32.23,1548,1229,1431,2014,King
0322.12,Upper,No,138.29,"$88,200","$121,972","$115,963",7787,35.23,2743,2058,2261,2014,King
0322.13,Upper,No,197.83,"$88,200","$174,486","$165,888",4376,21.28,931,1326,1228,2014,King
0322.14,Upper,No,174.34,"$88,200","$153,768","$146,188",6264,42.32,2651,1790,1798,2014,King
0322.15,Upper,No,203.68,"$88,200","$179,646","$170,791",4629,33.77,1563,1162,1239,2014,King
0323.07,Upper,No,140.33,"$88,200","$123,771","$117,676",6368,13.00,828,2073,2166,2014,King
0323.09,Upper,No,125.68,"$88,200","$110,850","$105,391",5212,38.70,2017,620,935,2014,King
0323.11,Upper,No,156.10,"$88,200","$137,680","$130,893",5837,12.10,706,1810,2045,2014,King
0323.13,Middle,No,105.14,"$88,200","$92,733","$88,167",5576,50.59,2821,983,1370,2014,King
0323.15,Upper,No,147.14,"$88,200","$129,777","$123,380",5256,12.84,675,1698,1992,2014,King
0323.16,Upper,No,187.98,"$88,200","$165,798","$157,625",5495,26.15,1437,1550,1787,2014,King
0323.17,Upper,No,161.65,"$88,200","$142,575","$135,552",6038,20.40,1232,1657,1834,2014,King
0323.18,Upper,No,158.87,"$88,200","$140,123","$133,221",5646,31.69,1789,1607,1731,2014,King
0323.19,Middle,No,97.64,"$88,200","$86,118","$81,875",4703,22.79,1072,858,998,2014,King
0323.20,Upper,No,177.18,"$88,200","$156,273","$148,571",4205,13.63,573,1189,1478,2014,King
0323.21,Upper,No,183.08,"$88,200","$161,477","$153,523",4959,30.95,1535,1359,1485,2014,King
0323.22,Upper,No,168.82,"$88,200","$148,899","$141,563",3344,17.19,575,1049,1106,2014,King
0323.23,Upper,No,134.59,"$88,200","$118,708","$112,857",5483,29.27,1605,1309,1490,2014,King
0323.24,Middle,No,118.53,"$88,200","$104,543","$99,397",5053,29.92,1512,1362,1286,2014,King
0323.25,Middle,No,106.63,"$88,200","$94,048","$89,412",5791,41.67,2413,1044,1559,2014,King
0323.26,Upper,No,168.77,"$88,200","$148,855","$141,520",3762,21.11,794,1120,1255,2014,King
0323.27,Upper,No,141.22,"$88,200","$124,556","$118,417",3834,11.48,440,1561,1669,2014,King
0323.28,Upper,No,179.38,"$88,200","$158,213","$150,417",3245,14.76,479,1067,1117,2014,King
0323.29,Upper,No,153.09,"$88,200","$135,025","$128,375",6599,40.05,2643,1666,1751,2014,King
0324.01,Upper,No,123.13,"$88,200","$108,601","$103,254",5859,12.46,730,1724,1907,2014,King
0324.02,Upper,No,128.91,"$88,200","$113,699","$108,100",6010,12.93,777,1812,2009,2014,King
0325.00,Middle,No,106.36,"$88,200","$93,810","$89,191",5237,14.44,756,1465,1926,2014,King
0326.01,Middle,No,85.08,"$88,200","$75,041","$71,346",2785,9.80,273,864,1125,2014,King
0326.02,Upper,No,143.76,"$88,200","$126,796","$120,550",11041,19.16,2116,2728,3282,2014,King
0327.02,Upper,No,128.68,"$88,200","$113,496","$107,905",6545,8.95,586,1965,2530,2014,King
0327.03,Middle,No,85.12,"$88,200","$75,076","$71,375",2020,15.05,304,499,802,2014,King
0327.04,Middle,No,111.32,"$88,200","$98,184","$93,348",6014,11.79,709,1623,2124,2014,King
0328.00,Middle,No,119.33,"$88,200","$105,249","$100,063",2851,6.35,181,924,1444,2014,King
9901.00,Unknown,No,0.00,"$88,200",$0,$0,0,0.00,0,0,0,2014,King
0302.02,Moderate,No,75.13,"$86,700","$65,138","$63,004",6484,49.34,3199,1426,1866,2013,King
0303.04,Middle,No,104.47,"$86,700","$90,575","$87,604",2987,37.46,1119,779,947,2013,King
0303.05,Middle,No,85.89,"$86,700","$74,467","$72,027",4906,29.84,1464,1481,1735,2013,King
0303.06,Middle,No,101.47,"$86,700","$87,974","$85,091",5681,36.44,2070,1739,1958,2013,King
0303.08,Middle,No,82.81,"$86,700","$71,796","$69,438",6266,52.89,3314,1411,1881,2013,King
0303.09,Moderate,No,79.11,"$86,700","$68,588","$66,339",5730,53.84,3085,853,1539,2013,King
0303.10,Middle,No,102.58,"$86,700","$88,937","$86,016",5551,52.17,2896,1304,1535,2013,King
0303.11,Moderate,No,72.74,"$86,700","$63,066","$61,000",5034,50.56,2545,1238,1616,2013,King
0303.12,Middle,No,83.58,"$86,700","$72,464","$70,089",4736,45.19,2140,1066,1342,2013,King
0303.13,Moderate,No,51.90,"$86,700","$44,997","$43,525",3612,44.99,1625,666,861,2013,King
0303.14,Moderate,No,58.22,"$86,700","$50,477","$48,824",3795,44.35,1683,986,1076,2013,King
0304.01,Middle,No,90.12,"$86,700","$78,134","$75,572",8134,35.51,2888,1878,2348,2013,King
0304.03,Middle,No,105.39,"$86,700","$91,373","$88,375",4270,32.55,1390,1408,1626,2013,King
0304.04,Middle,No,100.81,"$86,700","$87,402","$84,537",4208,21.29,896,1381,1484,2013,King
0305.01,Moderate,No,59.69,"$86,700","$51,751","$50,052",1686,33.93,572,177,478,2013,King
0305.03,Moderate,No,66.49,"$86,700","$57,647","$55,754",4181,36.45,1524,585,1183,2013,King
0305.04,Moderate,No,53.75,"$86,700","$46,601","$45,071",4484,33.52,1503,779,1436,2013,King
0306.00,Moderate,No,61.98,"$86,700","$53,737","$51,979",5331,28.94,1543,1125,1724,2013,King
0307.00,Low,No,47.35,"$86,700","$41,052","$39,712",3796,33.11,1257,519,1196,2013,King
0308.01,Moderate,No,56.01,"$86,700","$48,561","$46,970",6575,46.27,3042,1452,2259,2013,King
0308.02,Moderate,No,54.56,"$86,700","$47,304","$45,750",3683,38.47,1417,637,1001,2013,King
0309.01,Moderate,No,65.09,"$86,700","$56,433","$54,583",3606,37.69,1359,714,1105,2013,King
0309.02,Moderate,No,62.52,"$86,700","$54,205","$52,426",5605,36.79,2062,849,1447,2013,King
0310.00,Middle,No,118.41,"$86,700","$102,661","$99,297",3347,23.90,800,1115,1201,2013,King
0311.00,Moderate,No,76.35,"$86,700","$66,195","$64,022",6718,37.06,2490,1500,2192,2013,King
0312.02,Middle,No,114.38,"$86,700","$99,167","$95,912",6401,29.68,1900,1903,2140,2013,King
0312.04,Middle,No,101.01,"$86,700","$87,576","$84,700",6038,13.13,793,1902,2383,2013,King
0312.05,Middle,No,87.48,"$86,700","$75,845","$73,354",6673,34.99,2335,1580,1778,2013,King
0312.06,Middle,No,93.63,"$86,700","$81,177","$78,517",4877,34.26,1671,1056,1198,2013,King
0313.01,Middle,No,95.05,"$86,700","$82,408","$79,704",2487,15.28,380,812,989,2013,King
0313.02,Middle,No,86.94,"$86,700","$75,377","$72,905",4371,14.02,613,1214,1762,2013,King
0314.00,Middle,No,85.18,"$86,700","$73,851","$71,431",5780,9.36,541,1645,2070,2013,King
0315.01,Middle,No,96.68,"$86,700","$83,822","$81,071",3616,10.34,374,1099,1400,2013,King
0315.02,Middle,No,92.07,"$86,700","$79,825","$77,203",3876,7.25,281,1323,1569,2013,King
0316.01,Upper,No,133.15,"$86,700","$115,441","$111,650",5134,15.47,794,1560,1643,2013,King
0316.03,Middle,No,114.68,"$86,700","$99,428","$96,169",5728,15.08,864,1653,1967,2013,King
0316.04,Middle,No,114.28,"$86,700","$99,081","$95,833",4797,21.53,1033,1237,1476,2013,King
0316.05,Upper,No,128.40,"$86,700","$111,323","$107,667",3589,8.92,320,1091,1333,2013,King
0317.03,Middle,No,102.98,"$86,700","$89,284","$86,354",6649,26.44,1758,2028,2392,2013,King
0317.04,Middle,No,105.00,"$86,700","$91,035","$88,049",5539,38.09,2110,1282,1486,2013,King
0317.05,Middle,No,114.30,"$86,700","$99,098","$95,846",3744,25.88,969,1135,1227,2013,King
0317.06,Middle,No,100.64,"$86,700","$87,255","$84,392",6310,31.65,1997,1524,1730,2013,King
0318.00,Middle,No,110.79,"$86,700","$96,055","$92,908",4777,27.13,1296,1425,1696,2013,King
0319.03,Middle,No,98.49,"$86,700","$85,391","$82,588",6411,22.13,1419,2019,2257,2013,King
0319.04,Upper,No,126.71,"$86,700","$109,858","$106,250",3329,11.87,395,1008,1245,2013,King
0319.06,Upper,No,139.51,"$86,700","$120,955","$116,985",3594,26.18,941,1166,1284,2013,King
0319.07,Middle,No,118.47,"$86,700","$102,713","$99,345",7399,39.37,2913,2551,2559,2013,King
0319.08,Moderate,No,79.09,"$86,700","$68,571","$66,319",4266,37.06,1581,909,889,2013,King
0319.09,Upper,No,128.88,"$86,700","$111,739","$108,075",3037,35.96,1092,915,961,2013,King
0320.02,Middle,No,99.13,"$86,700","$85,946","$83,125",2906,13.18,383,867,1125,2013,King
0320.03,Upper,No,145.47,"$86,700","$126,122","$121,983",4754,9.63,458,1576,1722,2013,King
0320.05,Middle,No,80.70,"$86,700","$69,967","$67,671",6457,26.95,1740,1771,2155,2013,King
0320.06,Middle,No,111.11,"$86,700","$96,332","$93,173",4275,12.51,535,1363,1553,2013,King
0320.07,Middle,No,114.18,"$86,700","$98,994","$95,750",3457,13.19,456,857,1007,2013,King
0320.08,Middle,No,118.28,"$86,700","$102,549","$99,183",4090,14.94,611,1300,1437,2013,King
0320.10,Middle,No,117.91,"$86,700","$102,228","$98,878",5175,15.77,816,1491,1638,2013,King
0320.11,Upper,No,120.16,"$86,700","$104,179","$100,760",4117,16.23,668,1170,1258,2013,King
0321.02,Upper,No,132.46,"$86,700","$114,843","$111,076",4546,8.47,385,1645,1765,2013,King
0321.03,Middle,No,85.81,"$86,700","$74,397","$71,957",4280,20.44,875,1154,1604,2013,King
0321.04,Middle,No,102.67,"$86,700","$89,015","$86,097",6033,18.65,1125,1573,1720,2013,King
0322.03,Upper,No,163.12,"$86,700","$141,425","$136,786",6638,25.14,1669,2001,2191,2013,King
0322.07,Upper,No,168.04,"$86,700","$145,691","$140,907",3254,20.93,681,986,1094,2013,King
0322.08,Upper,No,121.34,"$86,700","$105,202","$101,750",7936,22.87,1815,2074,2026,2013,King
0322.10,Upper,No,134.91,"$86,700","$116,967","$113,125",10572,36.67,3877,2434,2661,2013,King
0322.11,Upper,No,144.52,"$86,700","$125,299","$121,186",4803,32.23,1548,1229,1431,2013,King
0322.12,Upper,No,138.29,"$86,700","$119,897","$115,963",7787,35.23,2743,2058,2261,2013,King
0322.13,Upper,No,197.83,"$86,700","$171,519","$165,888",4376,21.28,931,1326,1228,2013,King
0322.14,Upper,No,174.34,"$86,700","$151,153","$146,188",6264,42.32,2651,1790,1798,2013,King
0322.15,Upper,No,203.68,"$86,700","$176,591","$170,791",4629,33.77,1563,1162,1239,2013,King
0323.07,Upper,No,140.33,"$86,700","$121,666","$117,676",6368,13.00,828,2073,2166,2013,King
0323.09,Upper,No,125.68,"$86,700","$108,965","$105,391",5212,38.70,2017,620,935,2013,King
0323.11,Upper,No,156.10,"$86,700","$135,339","$130,893",5837,12.10,706,1810,2045,2013,King
0323.13,Middle,No,105.14,"$86,700","$91,156","$88,167",5576,50.59,2821,983,1370,2013,King
0323.15,Upper,No,147.14,"$86,700","$127,570","$123,380",5256,12.84,675,1698,1992,2013,King
0323.16,Upper,No,187.98,"$86,700","$162,979","$157,625",5495,26.15,1437,1550,1787,2013,King
0323.17,Upper,No,161.65,"$86,700","$140,151","$135,552",6038,20.40,1232,1657,1834,2013,King
0323.18,Upper,No,158.87,"$86,700","$137,740","$133,221",5646,31.69,1789,1607,1731,2013,King
0323.19,Middle,No,97.64,"$86,700","$84,654","$81,875",4703,22.79,1072,858,998,2013,King
0323.20,Upper,No,177.18,"$86,700","$153,615","$148,571",4205,13.63,573,1189,1478,2013,King
0323.21,Upper,No,183.08,"$86,700","$158,730","$153,523",4959,30.95,1535,1359,1485,2013,King
0323.22,Upper,No,168.82,"$86,700","$146,367","$141,563",3344,17.19,575,1049,1106,2013,King
0323.23,Upper,No,134.59,"$86,700","$116,690","$112,857",5483,29.27,1605,1309,1490,2013,King
0323.24,Middle,No,118.53,"$86,700","$102,766","$99,397",5053,29.92,1512,1362,1286,2013,King
0323.25,Middle,No,106.63,"$86,700","$92,448","$89,412",5791,41.67,2413,1044,1559,2013,King
0323.26,Upper,No,168.77,"$86,700","$146,324","$141,520",3762,21.11,794,1120,1255,2013,King
0323.27,Upper,No,141.22,"$86,700","$122,438","$118,417",3834,11.48,440,1561,1669,2013,King
0323.28,Upper,No,179.38,"$86,700","$155,522","$150,417",3245,14.76,479,1067,1117,2013,King
0323.29,Upper,No,153.09,"$86,700","$132,729","$128,375",6599,40.05,2643,1666,1751,2013,King
0324.01,Upper,No,123.13,"$86,700","$106,754","$103,254",5859,12.46,730,1724,1907,2013,King
0324.02,Upper,No,128.91,"$86,700","$111,765","$108,100",6010,12.93,777,1812,2009,2013,King
0325.00,Middle,No,106.36,"$86,700","$92,214","$89,191",5237,14.44,756,1465,1926,2013,King
0326.01,Middle,No,85.08,"$86,700","$73,764","$71,346",2785,9.80,273,864,1125,2013,King
0326.02,Upper,No,143.76,"$86,700","$124,640","$120,550",11041,19.16,2116,2728,3282,2013,King
0327.02,Upper,No,128.68,"$86,700","$111,566","$107,905",6545,8.95,586,1965,2530,2013,King
0327.03,Middle,No,85.12,"$86,700","$73,799","$71,375",2020,15.05,304,499,802,2013,King
0327.04,Middle,No,111.32,"$86,700","$96,514","$93,348",6014,11.79,709,1623,2124,2013,King
0328.00,Middle,No,119.33,"$86,700","$103,459","$100,063",2851,6.35,181,924,1444,2013,King
9901.00,Unknown,No,0.00,"$86,700",$0,$0,0,0.00,0,0,0,2013,King
0243.00,Upper,No,146.02,"$86,700","$126,599","$122,444",7255,27.47,1993,2156,2065,2013,King
0244.00,Upper,No,128.60,"$86,700","$111,496","$107,841",2885,29.08,839,476,588,2013,King
0245.00,Upper,No,192.65,"$86,700","$167,028","$161,548",4595,22.89,1052,1570,1832,2013,King
0246.01,Upper,No,223.09,"$86,700","$193,419","$187,067",4302,19.11,822,1588,1653,2013,King
0246.02,Upper,No,241.74,"$86,700","$209,589","$202,708",3662,20.15,738,1249,1264,2013,King
0247.01,Upper,No,121.83,"$86,700","$105,627","$102,159",3598,36.85,1326,1022,1054,2013,King
0247.02,Upper,No,130.36,"$86,700","$113,022","$109,313",7058,34.02,2401,2230,2375,2013,King
0248.00,Middle,No,93.50,"$86,700","$81,065","$78,404",5668,48.06,2724,1474,1734,2013,King
0249.01,Upper,No,138.20,"$86,700","$119,819","$115,887",5017,44.71,2243,1660,1815,2013,King
0249.02,Upper,No,122.50,"$86,700","$106,208","$102,723",3795,37.13,1409,1138,1321,2013,King
0249.03,Upper,No,185.29,"$86,700","$160,646","$155,375",6864,45.13,3098,2155,2420,2013,King
0250.01,Middle,No,114.51,"$86,700","$99,280","$96,023",4635,31.72,1470,1278,1467,2013,King
0250.03,Upper,No,184.15,"$86,700","$159,658","$154,417",6817,33.62,2292,1826,1819,2013,King
0250.05,Upper,No,157.73,"$86,700","$136,752","$132,264",4645,41.05,1907,1430,1188,2013,King
0250.06,Upper,No,147.98,"$86,700","$128,299","$124,087",5088,30.62,1558,1192,1523,2013,King
0251.01,Middle,No,88.44,"$86,700","$76,677","$74,167",5797,47.02,2726,1118,1369,2013,King
0251.02,Middle,No,102.39,"$86,700","$88,772","$85,861",7456,51.03,3805,1768,2188,2013,King
0252.00,Middle,No,97.82,"$86,700","$84,810","$82,027",7929,42.91,3402,2046,2396,2013,King
0253.01,Middle,No,103.67,"$86,700","$89,882","$86,932",5004,32.61,1632,905,1361,2013,King
0253.02,Middle,No,85.10,"$86,700","$73,782","$71,366",4366,47.05,2054,501,988,2013,King
0254.00,Moderate,No,63.29,"$86,700","$54,872","$53,072",6925,54.93,3804,1131,1713,2013,King
0255.00,Middle,No,81.08,"$86,700","$70,296","$67,989",4841,55.69,2696,978,1332,2013,King
0256.01,Middle,No,89.67,"$86,700","$77,744","$75,197",4941,55.52,2743,1305,1453,2013,King
0256.02,Middle,No,105.18,"$86,700","$91,191","$88,200",5474,36.85,2017,1656,1898,2013,King
0257.01,Moderate,No,71.88,"$86,700","$62,320","$60,280",5545,42.69,2367,1071,1168,2013,King
0257.02,Middle,No,111.58,"$86,700","$96,740","$93,563",3495,40.40,1412,929,1152,2013,King
0258.03,Moderate,No,57.52,"$86,700","$49,870","$48,233",4676,53.53,2503,932,1062,2013,King
0258.04,Middle,No,86.40,"$86,700","$74,909","$72,452",3714,41.68,1548,1083,1293,2013,King
0258.05,Middle,No,84.54,"$86,700","$73,296","$70,889",4551,52.10,2371,1010,1248,2013,King
0258.06,Middle,No,95.37,"$86,700","$82,686","$79,972",4954,63.26,3134,1141,1363,2013,King
0260.01,Middle,No,90.78,"$86,700","$78,706","$76,122",5274,64.62,3408,1623,2022,2013,King
0260.02,Moderate,No,55.96,"$86,700","$48,517","$46,930",7911,73.19,5790,1173,1673,2013,King
0261.00,Moderate,No,63.67,"$86,700","$55,202","$53,391",6712,77.80,5222,1498,1985,2013,King
0262.00,Moderate,No,54.16,"$86,700","$46,957","$45,422",4998,58.50,2924,870,1051,2013,King
0263.00,Moderate,No,61.46,"$86,700","$53,286","$51,538",1626,65.07,1058,342,548,2013,King
0264.00,Low,No,47.62,"$86,700","$41,287","$39,931",5745,61.39,3527,995,1148,2013,King
0265.00,Moderate,No,62.61,"$86,700","$54,283","$52,500",3459,65.05,2250,591,1106,2013,King
0266.00,Moderate,No,65.73,"$86,700","$56,988","$55,119",2306,55.29,1275,525,875,2013,King
0267.00,Middle,No,80.84,"$86,700","$70,088","$67,788",5472,39.47,2160,1317,1724,2013,King
0268.01,Moderate,No,50.80,"$86,700","$44,044","$42,604",5385,66.39,3575,744,1165,2013,King
0268.02,Moderate,No,52.96,"$86,700","$45,916","$44,416",4906,64.94,3186,1093,1507,2013,King
0270.00,Moderate,No,77.57,"$86,700","$67,253","$65,049",3489,54.83,1913,705,1078,2013,King
0271.00,Moderate,No,65.04,"$86,700","$56,390","$54,538",3431,60.27,2068,517,763,2013,King
0272.00,Middle,No,83.64,"$86,700","$72,516","$70,139",2558,60.20,1540,546,624,2013,King
0273.00,Moderate,No,56.51,"$86,700","$48,994","$47,390",6327,61.93,3918,927,1473,2013,King
0274.00,Moderate,No,68.05,"$86,700","$58,999","$57,065",5421,54.40,2949,1147,1681,2013,King
0275.00,Moderate,No,77.17,"$86,700","$66,906","$64,714",4718,45.76,2159,1122,1510,2013,King
0276.00,Moderate,No,64.04,"$86,700","$55,523","$53,705",4648,52.28,2430,880,1149,2013,King
0277.01,Middle,No,113.70,"$86,700","$98,578","$95,346",5679,11.13,632,1946,2592,2013,King
0277.02,Middle,No,118.22,"$86,700","$102,497","$99,137",4945,8.82,436,1728,2576,2013,King
0278.00,Middle,No,108.28,"$86,700","$93,879","$90,795",3290,12.37,407,1180,1467,2013,King
0279.00,Middle,No,86.10,"$86,700","$74,649","$72,200",6514,33.16,2160,1614,2052,2013,King
0280.00,Low,No,44.55,"$86,700","$38,625","$37,357",3366,59.63,2007,224,383,2013,King
0281.00,Moderate,No,60.10,"$86,700","$52,107","$50,403",2477,73.52,1821,252,449,2013,King
0282.00,Low,No,46.82,"$86,700","$40,593","$39,261",4718,67.17,3169,669,1087,2013,King
0283.00,Middle,No,99.87,"$86,700","$86,587","$83,750",4580,51.11,2341,1138,1471,2013,King
0284.02,Low,No,49.52,"$86,700","$42,934","$41,530",5097,62.96,3209,842,1407,2013,King
0284.03,Moderate,No,62.85,"$86,700","$54,491","$52,706",4986,55.09,2747,1217,1362,2013,King
